skill,drift,policy,day,success_probability
peg_insertion,compound_shock,oracle_maintenance,206,0.640548
peg_insertion,compound_shock,oracle_maintenance,207,0.639568
peg_insertion,compound_shock,oracle_maintenance,208,0.638576
peg_insertion,compound_shock,oracle_maintenance,209,0.637574
peg_insertion,compound_shock,oracle_maintenance,210,0.636562
peg_insertion,compound_shock,oracle_maintenance,211,0.635542
peg_insertion,compound_shock,oracle_maintenance,212,0.634516
peg_insertion,compound_shock,oracle_maintenance,213,0.633483
peg_insertion,compound_shock,oracle_maintenance,214,0.632445
peg_insertion,compound_shock,oracle_maintenance,215,0.631404
peg_insertion,compound_shock,oracle_maintenance,216,0.630360
peg_insertion,compound_shock,oracle_maintenance,217,0.629313
peg_insertion,compound_shock,oracle_maintenance,218,0.564801
peg_insertion,compound_shock,oracle_maintenance,219,0.568636
peg_insertion,compound_shock,oracle_maintenance,220,0.572265
peg_insertion,compound_shock,oracle_maintenance,221,0.575699
peg_insertion,compound_shock,oracle_maintenance,222,0.578947
peg_insertion,compound_shock,oracle_maintenance,223,0.582015
peg_insertion,compound_shock,oracle_maintenance,224,0.584913
peg_insertion,compound_shock,oracle_maintenance,225,0.587648
peg_insertion,compound_shock,oracle_maintenance,226,0.590226
peg_insertion,compound_shock,oracle_maintenance,227,0.592656
peg_insertion,compound_shock,oracle_maintenance,228,0.594943
peg_insertion,compound_shock,oracle_maintenance,229,0.597093
peg_insertion,compound_shock,oracle_maintenance,230,0.599112
peg_insertion,compound_shock,oracle_maintenance,231,0.601006
peg_insertion,compound_shock,oracle_maintenance,232,0.602780
peg_insertion,compound_shock,oracle_maintenance,233,0.604439
peg_insertion,compound_shock,oracle_maintenance,234,0.605987
peg_insertion,compound_shock,oracle_maintenance,235,0.607430
peg_insertion,compound_shock,oracle_maintenance,236,0.608771
peg_insertion,compound_shock,oracle_maintenance,237,0.610014
peg_insertion,compound_shock,oracle_maintenance,238,0.611164
peg_insertion,compound_shock,oracle_maintenance,239,0.612223
peg_insertion,compound_shock,oracle_maintenance,240,0.613196
