skill,drift,policy,n,mean_h50,censored50,mean_h80,censored80,day60,day120,day180,day240,auc,uptime70,maintenance_cost,evaluation_cost,shock_loss,recovery_lag,hazard_proxy,nonmonotonic_index,durability_score
adhesive_peeling,lighting_perception,oracle_maintenance,112,241.000000,1.000000,132.922944,0.000000,0.736661,0.677139,0.608922,0.586217,0.682704,0.355519,1.041600,0.119700,0.037712,7.397648,0.001018,0.020079,2.836488
adhesive_peeling,lighting_perception,overfit_rapid_adaptation,112,86.709767,0.000000,32.484309,0.000000,0.549370,0.343793,0.182989,0.122930,0.384724,0.098926,0.420000,0.055860,0.101207,21.003467,0.008243,0.001861,1.077803
adhesive_peeling,lighting_perception,self_calibration,112,85.827148,0.000000,31.104056,0.000000,0.545774,0.361783,0.226281,0.194347,0.401372,0.069908,0.635040,0.051870,0.088512,28.266442,0.007497,0.015158,0.918665
adhesive_peeling,lighting_perception,sentinel_rehearsal,112,79.030534,0.000000,24.706911,0.000000,0.507716,0.309738,0.174466,0.145143,0.361904,0.071715,0.564480,0.051870,0.088474,29.065067,0.008695,0.007064,0.837391
adhesive_peeling,lighting_perception,tactile_servo_refresh,112,121.551154,0.000000,34.383252,0.000000,0.568597,0.416274,0.288684,0.247306,0.450714,0.118511,0.752640,0.071820,0.073596,22.649441,0.004843,0.016277,1.305009
adhesive_peeling,lighting_perception,uncertainty_rehearsal,112,112.551572,0.000000,33.020897,0.000000,0.582328,0.411519,0.275723,0.236884,0.440622,0.113801,0.705600,0.071820,0.080565,23.160333,0.005350,0.008780,1.227727
adhesive_peeling,object_distribution,active_evaluation,112,49.398181,0.000000,17.095820,0.000000,0.328817,0.124385,0.101850,0.049643,0.246655,0.074637,0.827904,0.090288,0.114800,33.452806,0.016447,0.020803,0.137072
adhesive_peeling,object_distribution,adaptive_recalibration,112,62.784829,0.000000,24.643879,0.000000,0.418199,0.234380,0.193613,0.137080,0.333016,0.075360,0.768768,0.057456,0.104966,26.938787,0.011597,0.024163,0.488961
adhesive_peeling,object_distribution,calendar_recalibration,112,48.708333,0.000000,11.079693,0.000000,0.394344,0.166299,0.114549,0.031048,0.242201,0.014014,0.332640,0.036936,0.115553,49.999896,0.016744,0.119796,0.397520
adhesive_peeling,object_distribution,conservative_fallback,112,48.278713,0.000000,16.052897,0.000000,0.306329,0.085303,0.046382,0.010046,0.211361,0.052277,0.314160,0.045144,0.105419,122.666667,0.017023,0.012250,0.209313
adhesive_peeling,object_distribution,continual_finetuning,112,51.255422,0.000000,19.493536,0.000000,0.376904,0.165541,0.134040,0.070781,0.279161,0.086254,1.005312,0.061560,0.113072,36.590592,0.015316,0.019138,0.101563
adhesive_peeling,object_distribution,domain_randomized,112,49.296472,0.000000,17.394724,0.000000,0.323517,0.094046,0.050452,0.010000,0.220942,0.077674,0.369600,0.032832,0.110485,122.666667,0.016653,0.012250,0.218383
adhesive_peeling,object_distribution,ensemble_gating,112,49.617081,0.000000,17.909714,0.000000,0.347285,0.145230,0.117836,0.063289,0.261077,0.075123,0.739200,0.065664,0.113592,35.049313,0.016051,0.021784,0.233731
adhesive_peeling,object_distribution,frozen,112,34.718451,0.000000,11.118635,0.000000,0.185246,0.010344,0.010045,0.010000,0.150458,0.013740,0.000000,0.020520,0.085923,122.666667,0.023695,0.020988,0.195242
adhesive_peeling,object_distribution,human_repair,112,143.057254,0.000000,37.776467,0.000000,0.564684,0.416380,0.387331,0.341678,0.493501,0.114829,1.419264,0.098496,0.079099,17.767551,0.003768,0.038117,1.100255
adhesive_peeling,object_distribution,meta_adaptation,112,113.056187,0.000000,32.440483,0.000000,0.516661,0.343916,0.318016,0.245923,0.432440,0.100206,1.064448,0.069768,0.090125,21.604505,0.005384,0.034238,0.951307
adhesive_peeling,object_distribution,oracle_maintenance,112,241.000000,1.000000,111.775052,0.000000,0.695223,0.626476,0.627229,0.595205,0.672118,0.300530,1.145760,0.123120,0.055558,8.040081,0.001120,0.036116,2.679275
adhesive_peeling,object_distribution,overfit_rapid_adaptation,112,72.432547,0.000000,26.029205,0.000000,0.443094,0.217404,0.152600,0.062847,0.318399,0.067664,0.462000,0.057456,0.113052,21.429867,0.010746,0.017423,0.764902
adhesive_peeling,object_distribution,self_calibration,112,65.049715,0.000000,21.227504,0.000000,0.435187,0.246486,0.213573,0.157910,0.341684,0.081120,0.798336,0.053352,0.098644,28.631194,0.010988,0.026597,0.511812
adhesive_peeling,object_distribution,sentinel_rehearsal,112,52.310752,0.000000,19.226018,0.000000,0.389685,0.187626,0.154321,0.099267,0.295941,0.086758,0.709632,0.053352,0.104547,29.643700,0.014563,0.019675,0.376153
adhesive_peeling,object_distribution,tactile_servo_refresh,112,95.190060,0.000000,28.495694,0.000000,0.464081,0.305669,0.277454,0.212556,0.396947,0.087188,0.946176,0.073872,0.102039,23.673386,0.006798,0.029086,0.782589
adhesive_peeling,object_distribution,uncertainty_rehearsal,112,87.588095,0.000000,26.937516,0.000000,0.473403,0.289555,0.250165,0.186307,0.375701,0.071925,0.887040,0.073872,0.094638,23.666979,0.007677,0.027658,0.712087
adhesive_peeling,payload_mass_shift,active_evaluation,112,57.517865,0.000000,17.781105,0.000000,0.401693,0.196545,0.087938,0.072387,0.269119,0.078858,0.680512,0.088616,0.102555,33.011984,0.013245,0.011987,0.369014
adhesive_peeling,payload_mass_shift,adaptive_recalibration,112,74.415242,0.000000,25.562851,0.000000,0.484925,0.299428,0.177861,0.144746,0.349630,0.072298,0.631904,0.056392,0.099432,26.739570,0.009235,0.015624,0.721816
adhesive_peeling,payload_mass_shift,calendar_recalibration,112,68.026077,0.000000,11.709139,0.000000,0.478748,0.254780,0.116326,0.080571,0.282952,0.011182,0.312480,0.036252,0.125535,50.359274,0.011186,0.113838,0.644788
adhesive_peeling,payload_mass_shift,conservative_fallback,112,52.378225,0.000000,16.928735,0.000000,0.375351,0.158223,0.050225,0.028891,0.236791,0.064677,0.295120,0.044308,0.103175,126.000000,0.015334,0.007258,0.308600
adhesive_peeling,payload_mass_shift,continual_finetuning,112,68.134612,0.000000,20.682844,0.000000,0.451934,0.238582,0.119376,0.091279,0.304048,0.082398,0.826336,0.060420,0.101393,36.170130,0.010926,0.013503,0.431051
adhesive_peeling,payload_mass_shift,domain_randomized,112,56.937613,0.000000,18.357481,0.000000,0.400164,0.175711,0.056897,0.030606,0.250404,0.088316,0.347200,0.032224,0.110492,126.000000,0.014118,0.006229,0.355343
adhesive_peeling,payload_mass_shift,ensemble_gating,112,62.092576,0.000000,18.926429,0.000000,0.421047,0.218108,0.106404,0.085931,0.285991,0.086745,0.607600,0.064448,0.101593,34.617347,0.012059,0.012456,0.503974
adhesive_peeling,payload_mass_shift,frozen,112,36.772457,0.000000,11.717490,0.000000,0.274187,0.074712,0.010033,0.010000,0.171568,0.011776,0.000000,0.020140,0.085775,126.000000,0.022390,0.012445,0.240952
adhesive_peeling,payload_mass_shift,human_repair,112,152.286206,0.000000,40.305939,0.000000,0.616952,0.474797,0.370679,0.332613,0.500737,0.125074,1.166592,0.096672,0.086336,18.028089,0.003286,0.034925,1.375122
adhesive_peeling,payload_mass_shift,meta_adaptation,112,118.808549,0.000000,36.576060,0.000000,0.577257,0.408995,0.307186,0.249318,0.447727,0.101075,0.874944,0.068476,0.085217,21.427806,0.004938,0.021813,1.168598
adhesive_peeling,payload_mass_shift,oracle_maintenance,112,241.000000,1.000000,77.354197,0.000000,0.719193,0.655508,0.600942,0.558352,0.662655,0.291253,1.076320,0.120840,0.046534,7.715221,0.001129,0.022046,2.713283
adhesive_peeling,payload_mass_shift,overfit_rapid_adaptation,112,74.554064,0.000000,27.529085,0.000000,0.509144,0.293388,0.150527,0.083127,0.341033,0.071146,0.434000,0.056392,0.106667,21.200012,0.010061,0.006476,0.852911
adhesive_peeling,payload_mass_shift,self_calibration,112,74.481085,0.000000,22.934781,0.000000,0.506206,0.315952,0.198894,0.165094,0.361853,0.076691,0.656208,0.052364,0.095009,28.500314,0.008944,0.015929,0.731711
adhesive_peeling,payload_mass_shift,sentinel_rehearsal,112,70.289100,0.000000,20.324089,0.000000,0.461504,0.258363,0.142662,0.114483,0.317118,0.085022,0.583296,0.052364,0.098135,29.412862,0.010215,0.012337,0.668721
adhesive_peeling,payload_mass_shift,tactile_servo_refresh,112,86.302140,0.000000,29.689326,0.000000,0.529058,0.368503,0.260726,0.211895,0.409750,0.092284,0.777728,0.072504,0.085177,23.066384,0.007294,0.021042,0.864486
adhesive_peeling,payload_mass_shift,uncertainty_rehearsal,112,81.360749,0.000000,28.363191,0.000000,0.539939,0.358671,0.240438,0.195293,0.394866,0.082583,0.729120,0.072504,0.085500,23.337982,0.007879,0.013860,0.818777
adhesive_peeling,sensor_bias,active_evaluation,112,55.199048,0.000000,19.918630,0.000000,0.385046,0.236799,0.128761,0.090676,0.297027,0.085524,0.647584,0.087362,0.115090,33.463247,0.013442,0.004304,0.413791
adhesive_peeling,sensor_bias,adaptive_recalibration,112,86.587941,0.000000,28.276321,0.000000,0.470155,0.341957,0.224343,0.170450,0.380430,0.078758,0.601328,0.055594,0.103806,26.897030,0.007691,0.010731,0.908154
adhesive_peeling,sensor_bias,calendar_recalibration,112,54.123881,0.000000,13.141086,0.000000,0.452778,0.296820,0.162615,0.108179,0.309290,0.010067,0.297360,0.035739,0.078368,48.661260,0.013512,0.104487,0.622297
adhesive_peeling,sensor_bias,conservative_fallback,112,54.333582,0.000000,18.868397,0.000000,0.363030,0.192824,0.081462,0.045378,0.260633,0.084023,0.280840,0.043681,0.121940,143.500000,0.014471,0.003232,0.333974
adhesive_peeling,sensor_bias,continual_finetuning,112,64.857460,0.000000,22.918744,0.000000,0.432326,0.279491,0.166317,0.113443,0.332211,0.075214,0.786352,0.059565,0.113164,36.593915,0.011147,0.004738,0.461412
adhesive_peeling,sensor_bias,domain_randomized,112,54.973403,0.000000,20.503456,0.000000,0.382911,0.213234,0.093016,0.051385,0.275676,0.083948,0.330400,0.031768,0.125722,143.500000,0.014192,0.003027,0.332662
adhesive_peeling,sensor_bias,ensemble_gating,112,58.532432,0.000000,21.336679,0.000000,0.407336,0.261389,0.150903,0.106490,0.315864,0.080876,0.578200,0.063536,0.112684,35.016638,0.012461,0.007176,0.529186
adhesive_peeling,sensor_bias,frozen,112,41.540445,0.000000,13.239367,0.000000,0.250205,0.105297,0.018601,0.012036,0.186400,0.010804,0.000000,0.019855,0.119768,143.500000,0.019788,0.013296,0.234765
adhesive_peeling,sensor_bias,human_repair,112,173.984211,0.000000,46.212312,0.000000,0.597482,0.509751,0.414481,0.360341,0.528635,0.153572,1.110144,0.095304,0.055110,16.903957,0.002779,0.022393,1.714424
adhesive_peeling,sensor_bias,meta_adaptation,112,134.083043,0.000000,40.336866,0.000000,0.556238,0.444463,0.350946,0.276025,0.474381,0.132405,0.832608,0.067507,0.084557,21.404056,0.004160,0.019599,1.410019
adhesive_peeling,sensor_bias,oracle_maintenance,112,241.000000,1.000000,129.090737,0.000000,0.706294,0.677562,0.631218,0.576876,0.682157,0.400900,1.024240,0.119130,0.040267,7.489606,0.001062,0.020015,2.883954
adhesive_peeling,sensor_bias,overfit_rapid_adaptation,112,91.651238,0.000000,30.671284,0.000000,0.490183,0.336840,0.202293,0.117367,0.374278,0.086789,0.413000,0.055594,0.111793,21.384544,0.007850,0.002861,1.088206
adhesive_peeling,sensor_bias,self_calibration,112,90.165909,0.000000,28.002866,0.000000,0.487879,0.354226,0.242364,0.185020,0.388681,0.068548,0.624456,0.051623,0.091276,28.365931,0.007259,0.013028,0.939119
adhesive_peeling,sensor_bias,sentinel_rehearsal,112,70.073169,0.000000,22.710392,0.000000,0.446073,0.299774,0.186316,0.136018,0.346648,0.075921,0.555072,0.051623,0.099464,29.460715,0.010006,0.004892,0.729457
adhesive_peeling,sensor_bias,tactile_servo_refresh,112,114.110504,0.000000,32.298790,0.000000,0.511543,0.405971,0.304400,0.233626,0.437205,0.109016,0.740096,0.071478,0.082782,22.980148,0.005289,0.017952,1.206155
adhesive_peeling,sensor_bias,uncertainty_rehearsal,112,110.339319,0.000000,31.092953,0.000000,0.524271,0.399957,0.287663,0.222529,0.425488,0.101804,0.693840,0.071478,0.089237,23.472540,0.005578,0.010745,1.170918
adhesive_peeling,tactile_taxel_wear,active_evaluation,112,44.469832,0.000000,15.387817,0.000000,0.310099,0.169349,0.084655,0.034574,0.231184,0.039230,0.802816,0.089452,0.107923,33.205223,0.018423,0.021708,0.060250
adhesive_peeling,tactile_taxel_wear,adaptive_recalibration,112,58.098386,0.000000,21.980186,0.000000,0.406772,0.266797,0.165554,0.108499,0.311450,0.077169,0.745472,0.056924,0.097979,26.687247,0.013008,0.021340,0.434016
adhesive_peeling,tactile_taxel_wear,calendar_recalibration,112,44.276824,0.000000,10.137246,0.000000,0.380588,0.216672,0.096063,0.018005,0.232336,0.016481,0.322560,0.036594,0.119157,46.282130,0.018569,0.126672,0.355711
adhesive_peeling,tactile_taxel_wear,conservative_fallback,112,43.472761,0.000000,14.439941,0.000000,0.286689,0.126333,0.036455,0.010000,0.199295,0.027363,0.304640,0.044726,0.097559,116.000000,0.018949,0.010543,0.154338
adhesive_peeling,tactile_taxel_wear,continual_finetuning,112,47.904119,0.000000,17.786897,0.000000,0.361070,0.206145,0.112422,0.048607,0.262197,0.078816,0.974848,0.060990,0.113304,36.598960,0.016847,0.023607,0.056714
adhesive_peeling,tactile_taxel_wear,domain_randomized,112,44.352188,0.000000,15.739353,0.000000,0.304816,0.139700,0.038492,0.010000,0.208435,0.049032,0.358400,0.032528,0.101565,116.000000,0.018509,0.009350,0.160308
adhesive_peeling,tactile_taxel_wear,ensemble_gating,112,44.831306,0.000000,16.370633,0.000000,0.330861,0.189116,0.101347,0.047706,0.246811,0.055895,0.716800,0.065056,0.110193,34.926944,0.018086,0.020981,0.168639
adhesive_peeling,tactile_taxel_wear,frozen,112,31.147381,0.000000,10.115019,0.000000,0.168623,0.053362,0.010000,0.010000,0.141651,0.016884,0.000000,0.020330,0.080636,116.000000,0.026417,0.018000,0.171863
adhesive_peeling,tactile_taxel_wear,human_repair,112,123.525143,0.000000,34.525234,0.000000,0.562449,0.442357,0.349555,0.295634,0.466363,0.094891,1.376256,0.097584,0.082156,17.877610,0.004585,0.040115,0.887473
adhesive_peeling,tactile_taxel_wear,meta_adaptation,112,106.890303,0.000000,27.942919,0.000000,0.510697,0.373021,0.284859,0.208087,0.408203,0.082670,1.032192,0.069122,0.087757,21.519244,0.006066,0.029550,0.863675
adhesive_peeling,tactile_taxel_wear,oracle_maintenance,112,241.000000,1.000000,102.182247,0.000000,0.698839,0.639174,0.590362,0.543426,0.648598,0.253482,1.111040,0.121980,0.050002,7.840059,0.001341,0.028708,2.628385
adhesive_peeling,tactile_taxel_wear,overfit_rapid_adaptation,112,67.358699,0.000000,23.848413,0.000000,0.436952,0.257919,0.131838,0.042480,0.301957,0.071433,0.448000,0.056924,0.109319,21.295495,0.012015,0.014515,0.707376
adhesive_peeling,tactile_taxel_wear,self_calibration,112,59.526122,0.000000,19.213266,0.000000,0.418072,0.276480,0.182484,0.124620,0.318207,0.085246,0.774144,0.052858,0.101851,28.746650,0.012572,0.022358,0.438480
adhesive_peeling,tactile_taxel_wear,sentinel_rehearsal,112,46.786152,0.000000,17.368581,0.000000,0.374018,0.223305,0.130454,0.075858,0.275856,0.076929,0.688128,0.052858,0.106335,29.708049,0.016816,0.020629,0.296409
adhesive_peeling,tactile_taxel_wear,tactile_servo_refresh,112,85.794418,0.000000,26.527955,0.000000,0.456947,0.335033,0.245103,0.176834,0.372472,0.075881,0.917504,0.073188,0.098037,23.529335,0.007935,0.027179,0.669890
adhesive_peeling,tactile_taxel_wear,uncertainty_rehearsal,112,79.761372,0.000000,24.957395,0.000000,0.469191,0.323157,0.221229,0.154742,0.356880,0.073141,0.860160,0.073188,0.094282,23.654158,0.008894,0.022471,0.629185
bin_picking,camera_extrinsic,active_evaluation,112,72.792992,0.000000,23.994696,0.000000,0.533173,0.319852,0.185041,0.135149,0.380693,0.114170,0.478240,0.055704,0.105627,33.122583,0.010684,0.001188,0.883475
bin_picking,camera_extrinsic,adaptive_recalibration,112,107.335689,0.000000,32.950189,0.000000,0.611384,0.427841,0.285778,0.224118,0.464744,0.171177,0.444080,0.035448,0.091079,26.438828,0.006447,0.014738,1.451720
bin_picking,camera_extrinsic,calendar_recalibration,112,75.248333,0.000000,15.941692,0.000000,0.603925,0.390921,0.242706,0.175487,0.403636,0.097366,0.219600,0.022788,0.122640,50.255048,0.009917,0.101229,1.067510
bin_picking,camera_extrinsic,conservative_fallback,112,68.435365,0.000000,22.435159,0.000000,0.503680,0.273302,0.141349,0.090066,0.343024,0.109253,0.207400,0.027852,0.111005,126.000000,0.012032,0.001482,0.737851
bin_picking,camera_extrinsic,continual_finetuning,112,84.738176,0.000000,27.123819,0.000000,0.575099,0.359576,0.219434,0.158657,0.413632,0.135716,0.580720,0.037980,0.105395,36.314209,0.008978,0.006507,0.994522
bin_picking,camera_extrinsic,domain_randomized,112,70.581815,0.000000,24.413692,0.000000,0.528036,0.298076,0.158930,0.102248,0.362006,0.120167,0.244000,0.020256,0.114075,126.000000,0.011484,0.001036,0.774318
bin_picking,camera_extrinsic,ensemble_gating,112,77.187084,0.000000,25.255177,0.000000,0.550157,0.341198,0.204777,0.149423,0.396207,0.123194,0.427000,0.040512,0.105038,34.741366,0.009930,0.007907,0.996269
bin_picking,camera_extrinsic,frozen,112,49.116276,0.000000,15.785412,0.000000,0.390900,0.162604,0.053871,0.031610,0.251853,0.072908,0.000000,0.012660,0.105679,126.000000,0.017934,0.004234,0.529586
bin_picking,camera_extrinsic,human_repair,112,216.723896,0.107143,59.450581,0.000000,0.728823,0.595886,0.483220,0.432298,0.613773,0.271255,0.819840,0.060768,0.058098,17.011545,0.002222,0.026622,2.562171
bin_picking,camera_extrinsic,meta_adaptation,112,157.526290,0.000000,46.554430,0.000000,0.693408,0.535538,0.425023,0.348396,0.562479,0.230118,0.614880,0.043044,0.080497,21.257905,0.003566,0.027572,2.024449
bin_picking,camera_extrinsic,oracle_maintenance,112,241.000000,1.000000,146.849346,0.000000,0.820241,0.758348,0.696168,0.650417,0.761776,0.722592,0.756400,0.075960,0.033032,7.229163,0.001084,0.014302,3.508646
bin_picking,camera_extrinsic,overfit_rapid_adaptation,112,109.494022,0.000000,36.973497,0.000000,0.633210,0.426056,0.269542,0.179632,0.461512,0.173994,0.305000,0.035448,0.107693,21.236956,0.006714,0.000241,1.563292
bin_picking,camera_extrinsic,self_calibration,112,110.951984,0.000000,34.866951,0.000000,0.629143,0.440209,0.303061,0.239546,0.473603,0.179305,0.461160,0.032916,0.098654,28.631527,0.006114,0.017735,1.483437
bin_picking,camera_extrinsic,sentinel_rehearsal,112,91.430171,0.000000,30.034713,0.000000,0.589598,0.384412,0.245806,0.185401,0.430829,0.156335,0.409920,0.032916,0.101018,29.516653,0.007987,0.006978,1.244889
bin_picking,camera_extrinsic,tactile_servo_refresh,112,140.420628,0.000000,39.726048,0.000000,0.651578,0.495256,0.372105,0.296779,0.524821,0.214579,0.546560,0.045576,0.099041,23.565476,0.004386,0.017394,1.815742
bin_picking,camera_extrinsic,uncertainty_rehearsal,112,130.461466,0.000000,36.359630,0.000000,0.660421,0.484327,0.350989,0.280772,0.509049,0.190256,0.512400,0.045576,0.087581,23.412903,0.004861,0.010458,1.712440
bin_picking,compliance_drift,active_evaluation,112,63.293453,0.000000,19.752106,0.000000,0.475165,0.256411,0.143330,0.075964,0.322706,0.077814,0.600320,0.057288,0.095271,32.718187,0.013338,0.007833,0.589840
bin_picking,compliance_drift,adaptive_recalibration,112,79.881689,0.000000,27.745944,0.000000,0.558649,0.363632,0.237638,0.161565,0.406613,0.133872,0.551841,0.036456,0.082353,26.124701,0.009529,0.020989,1.004000
