policy,trial,day,success_probability
calendar_recalibration,23,19,0.437507
calendar_recalibration,23,20,0.422029
calendar_recalibration,23,21,0.762682
calendar_recalibration,23,22,0.733457
calendar_recalibration,23,23,0.705385
calendar_recalibration,23,24,0.678419
calendar_recalibration,23,25,0.652518
calendar_recalibration,23,26,0.627637
calendar_recalibration,23,27,0.603738
calendar_recalibration,23,28,0.580781
calendar_recalibration,23,29,0.558730
calendar_recalibration,23,30,0.537548
calendar_recalibration,23,31,0.517202
calendar_recalibration,23,32,0.497658
calendar_recalibration,23,33,0.478884
calendar_recalibration,23,34,0.460851
calendar_recalibration,23,35,0.443530
calendar_recalibration,23,36,0.426891
calendar_recalibration,23,37,0.410908
calendar_recalibration,23,38,0.395556
calendar_recalibration,23,39,0.380809
calendar_recalibration,23,40,0.366644
calendar_recalibration,23,41,0.353037
calendar_recalibration,23,42,0.673066
calendar_recalibration,23,43,0.612276
calendar_recalibration,23,44,0.587598
calendar_recalibration,23,45,0.563894
calendar_recalibration,23,46,0.541124
calendar_recalibration,23,47,0.519253
calendar_recalibration,23,48,0.498243
calendar_recalibration,23,49,0.478063
calendar_recalibration,23,50,0.458678
calendar_recalibration,23,51,0.440058
calendar_recalibration,23,52,0.422172
calendar_recalibration,23,53,0.404991
calendar_recalibration,23,54,0.388488
calendar_recalibration,23,55,0.372635
calendar_recalibration,23,56,0.357408
calendar_recalibration,23,57,0.342782
calendar_recalibration,23,58,0.328732
calendar_recalibration,23,59,0.315236
calendar_recalibration,23,60,0.302272
calendar_recalibration,24,0,0.928315
calendar_recalibration,24,1,0.893299
calendar_recalibration,24,2,0.859686
calendar_recalibration,24,3,0.827420
calendar_recalibration,24,4,0.796446
calendar_recalibration,24,5,0.766714
calendar_recalibration,24,6,0.738172
calendar_recalibration,24,7,0.710775
calendar_recalibration,24,8,0.684475
calendar_recalibration,24,9,0.659229
calendar_recalibration,24,10,0.634994
calendar_recalibration,24,11,0.611731
calendar_recalibration,24,12,0.589399
calendar_recalibration,24,13,0.567962
calendar_recalibration,24,14,0.547385
calendar_recalibration,24,15,0.527631
calendar_recalibration,24,16,0.508669
calendar_recalibration,24,17,0.490467
calendar_recalibration,24,18,0.472994
calendar_recalibration,24,19,0.456222
calendar_recalibration,24,20,0.440121
calendar_recalibration,24,21,0.797617
calendar_recalibration,24,22,0.766900
calendar_recalibration,24,23,0.737414
calendar_recalibration,24,24,0.709109
calendar_recalibration,24,25,0.681938
calendar_recalibration,24,26,0.655856
calendar_recalibration,24,27,0.630819
calendar_recalibration,24,28,0.606785
calendar_recalibration,24,29,0.583714
calendar_recalibration,24,30,0.561568
calendar_recalibration,24,31,0.540309
calendar_recalibration,24,32,0.519901
calendar_recalibration,24,33,0.500312
calendar_recalibration,24,34,0.481507
calendar_recalibration,24,35,0.463455
calendar_recalibration,24,36,0.446127
calendar_recalibration,24,37,0.429493
calendar_recalibration,24,38,0.413526
calendar_recalibration,24,39,0.398198
calendar_recalibration,24,40,0.383485
calendar_recalibration,24,41,0.369361
calendar_recalibration,24,42,0.703492
calendar_recalibration,24,43,0.641447
calendar_recalibration,24,44,0.615581
calendar_recalibration,24,45,0.590751
calendar_recalibration,24,46,0.566916
calendar_recalibration,24,47,0.544036
calendar_recalibration,24,48,0.522073
calendar_recalibration,24,49,0.500990
calendar_recalibration,24,50,0.480752
calendar_recalibration,24,51,0.461324
calendar_recalibration,24,52,0.442675
calendar_recalibration,24,53,0.424773
calendar_recalibration,24,54,0.407589
calendar_recalibration,24,55,0.391093
calendar_recalibration,24,56,0.375258
calendar_recalibration,24,57,0.360057
calendar_recalibration,24,58,0.345465
calendar_recalibration,24,59,0.331458
calendar_recalibration,24,60,0.318013
calendar_recalibration,25,0,0.892508
calendar_recalibration,25,1,0.857245
calendar_recalibration,25,2,0.823433
calendar_recalibration,25,3,0.791014
calendar_recalibration,25,4,0.759931
calendar_recalibration,25,5,0.730127
calendar_recalibration,25,6,0.701551
calendar_recalibration,25,7,0.674152
calendar_recalibration,25,8,0.647882
calendar_recalibration,25,9,0.622693
calendar_recalibration,25,10,0.598542
calendar_recalibration,25,11,0.575385
calendar_recalibration,25,12,0.553182
calendar_recalibration,25,13,0.531894
calendar_recalibration,25,14,0.511483
calendar_recalibration,25,15,0.491912
calendar_recalibration,25,16,0.473147
calendar_recalibration,25,17,0.455155
calendar_recalibration,25,18,0.437904
calendar_recalibration,25,19,0.421363
calendar_recalibration,25,20,0.405504
calendar_recalibration,25,21,0.761186
calendar_recalibration,25,22,0.730367
calendar_recalibration,25,23,0.700817
calendar_recalibration,25,24,0.672485
calendar_recalibration,25,25,0.645319
calendar_recalibration,25,26,0.619272
calendar_recalibration,25,27,0.594298
calendar_recalibration,25,28,0.570353
calendar_recalibration,25,29,0.547393
calendar_recalibration,25,30,0.525380
calendar_recalibration,25,31,0.504273
calendar_recalibration,25,32,0.484035
calendar_recalibration,25,33,0.464631
calendar_recalibration,25,34,0.446026
calendar_recalibration,25,35,0.428187
calendar_recalibration,25,36,0.411083
calendar_recalibration,25,37,0.394684
calendar_recalibration,25,38,0.378959
calendar_recalibration,25,39,0.363883
calendar_recalibration,25,40,0.349427
calendar_recalibration,25,41,0.335567
calendar_recalibration,25,42,0.666867
calendar_recalibration,25,43,0.604832
calendar_recalibration,25,44,0.579007
calendar_recalibration,25,45,0.554246
calendar_recalibration,25,46,0.530504
calendar_recalibration,25,47,0.507741
calendar_recalibration,25,48,0.485915
calendar_recalibration,25,49,0.464987
calendar_recalibration,25,50,0.444922
calendar_recalibration,25,51,0.425683
calendar_recalibration,25,52,0.407237
calendar_recalibration,25,53,0.389550
calendar_recalibration,25,54,0.372591
calendar_recalibration,25,55,0.356332
calendar_recalibration,25,56,0.340741
calendar_recalibration,25,57,0.325793
calendar_recalibration,25,58,0.311461
calendar_recalibration,25,59,0.297719
calendar_recalibration,25,60,0.284542
calendar_recalibration,26,0,0.928409
calendar_recalibration,26,1,0.896486
calendar_recalibration,26,2,0.865708
calendar_recalibration,26,3,0.836034
calendar_recalibration,26,4,0.807424
calendar_recalibration,26,5,0.779840
calendar_recalibration,26,6,0.753245
calendar_recalibration,26,7,0.727604
calendar_recalibration,26,8,0.702882
calendar_recalibration,26,9,0.679047
calendar_recalibration,26,10,0.656067
calendar_recalibration,26,11,0.633911
calendar_recalibration,26,12,0.612550
calendar_recalibration,26,13,0.591955
calendar_recalibration,26,14,0.572098
calendar_recalibration,26,15,0.552953
calendar_recalibration,26,16,0.534495
calendar_recalibration,26,17,0.516699
calendar_recalibration,26,18,0.499541
calendar_recalibration,26,19,0.482999
calendar_recalibration,26,20,0.467049
calendar_recalibration,26,21,0.806730
calendar_recalibration,26,22,0.778332
calendar_recalibration,26,23,0.750952
calendar_recalibration,26,24,0.724554
calendar_recalibration,26,25,0.699102
calendar_recalibration,26,26,0.674564
calendar_recalibration,26,27,0.650905
calendar_recalibration,26,28,0.628095
calendar_recalibration,26,29,0.606103
calendar_recalibration,26,30,0.584900
calendar_recalibration,26,31,0.564457
calendar_recalibration,26,32,0.544747
calendar_recalibration,26,33,0.525744
calendar_recalibration,26,34,0.507423
calendar_recalibration,26,35,0.489758
calendar_recalibration,26,36,0.472728
calendar_recalibration,26,37,0.456307
calendar_recalibration,26,38,0.440476
calendar_recalibration,26,39,0.425213
calendar_recalibration,26,40,0.410497
calendar_recalibration,26,41,0.396308
calendar_recalibration,26,42,0.719301
calendar_recalibration,26,43,0.658939
calendar_recalibration,26,44,0.634582
calendar_recalibration,26,45,0.611098
calendar_recalibration,26,46,0.588457
calendar_recalibration,26,47,0.566628
calendar_recalibration,26,48,0.545581
calendar_recalibration,26,49,0.525290
calendar_recalibration,26,50,0.505726
calendar_recalibration,26,51,0.486863
calendar_recalibration,26,52,0.468678
calendar_recalibration,26,53,0.451144
calendar_recalibration,26,54,0.434239
calendar_recalibration,26,55,0.417941
calendar_recalibration,26,56,0.402226
calendar_recalibration,26,57,0.387076
calendar_recalibration,26,58,0.372469
calendar_recalibration,26,59,0.358385
calendar_recalibration,26,60,0.344807
calendar_recalibration,27,0,0.921856
calendar_recalibration,27,1,0.890983
calendar_recalibration,27,2,0.861192
calendar_recalibration,27,3,0.832444
calendar_recalibration,27,4,0.804703
calendar_recalibration,27,5,0.777934
calendar_recalibration,27,6,0.752103
calendar_recalibration,27,7,0.727177
calendar_recalibration,27,8,0.703124
calendar_recalibration,27,9,0.679914
calendar_recalibration,27,10,0.657516
calendar_recalibration,27,11,0.635904
calendar_recalibration,27,12,0.615048
calendar_recalibration,27,13,0.594924
calendar_recalibration,27,14,0.575504
calendar_recalibration,27,15,0.556764
calendar_recalibration,27,16,0.538681
calendar_recalibration,27,17,0.521232
calendar_recalibration,27,18,0.504394
calendar_recalibration,27,19,0.488145
calendar_recalibration,27,20,0.472466
calendar_recalibration,27,21,0.803321
calendar_recalibration,27,22,0.775781
calendar_recalibration,27,23,0.749205
calendar_recalibration,27,24,0.723561
calendar_recalibration,27,25,0.698815
calendar_recalibration,27,26,0.674936
calendar_recalibration,27,27,0.651893
calendar_recalibration,27,28,0.629658
calendar_recalibration,27,29,0.608202
calendar_recalibration,27,30,0.587497
calendar_recalibration,27,31,0.567518
calendar_recalibration,27,32,0.548238
calendar_recalibration,27,33,0.529634
calendar_recalibration,27,34,0.511682
calendar_recalibration,27,35,0.494358
calendar_recalibration,27,36,0.477642
calendar_recalibration,27,37,0.461511
calendar_recalibration,27,38,0.445945
calendar_recalibration,27,39,0.430925
calendar_recalibration,27,40,0.416431
calendar_recalibration,27,41,0.402444
calendar_recalibration,27,42,0.718456
calendar_recalibration,27,43,0.658789
calendar_recalibration,27,44,0.635082
calendar_recalibration,27,45,0.612206
calendar_recalibration,27,46,0.590132
calendar_recalibration,27,47,0.568830
calendar_recalibration,27,48,0.548275
calendar_recalibration,27,49,0.528440
calendar_recalibration,27,50,0.509300
calendar_recalibration,27,51,0.490831
calendar_recalibration,27,52,0.473008
calendar_recalibration,27,53,0.455810
calendar_recalibration,27,54,0.439214
calendar_recalibration,27,55,0.423200
calendar_recalibration,27,56,0.407747
calendar_recalibration,27,57,0.392835
calendar_recalibration,27,58,0.378445
calendar_recalibration,27,59,0.364560
calendar_recalibration,27,60,0.351161
calendar_recalibration,28,0,0.919246
calendar_recalibration,28,1,0.881519
calendar_recalibration,28,2,0.845437
calendar_recalibration,28,3,0.810927
calendar_recalibration,28,4,0.777920
calendar_recalibration,28,5,0.746352
calendar_recalibration,28,6,0.716159
calendar_recalibration,28,7,0.687282
calendar_recalibration,28,8,0.659663
calendar_recalibration,28,9,0.633248
calendar_recalibration,28,10,0.607983
calendar_recalibration,28,11,0.583820
calendar_recalibration,28,12,0.560709
calendar_recalibration,28,13,0.538606
calendar_recalibration,28,14,0.517465
calendar_recalibration,28,15,0.497246
calendar_recalibration,28,16,0.477908
calendar_recalibration,28,17,0.459412
calendar_recalibration,28,18,0.441723
calendar_recalibration,28,19,0.424804
calendar_recalibration,28,20,0.408622
calendar_recalibration,28,21,0.780694
calendar_recalibration,28,22,0.747985
calendar_recalibration,28,23,0.716701
calendar_recalibration,28,24,0.686781
calendar_recalibration,28,25,0.658164
calendar_recalibration,28,26,0.630795
calendar_recalibration,28,27,0.604618
calendar_recalibration,28,28,0.579581
calendar_recalibration,28,29,0.555636
calendar_recalibration,28,30,0.532734
calendar_recalibration,28,31,0.510829
calendar_recalibration,28,32,0.489880
calendar_recalibration,28,33,0.469843
calendar_recalibration,28,34,0.450679
calendar_recalibration,28,35,0.432350
calendar_recalibration,28,36,0.414820
calendar_recalibration,28,37,0.398054
calendar_recalibration,28,38,0.382018
calendar_recalibration,28,39,0.366681
calendar_recalibration,28,40,0.352013
calendar_recalibration,28,41,0.337983
calendar_recalibration,28,42,0.680857
calendar_recalibration,28,43,0.617399
calendar_recalibration,28,44,0.590276
calendar_recalibration,28,45,0.564335
calendar_recalibration,28,46,0.539524
calendar_recalibration,28,47,0.515795
calendar_recalibration,28,48,0.493099
calendar_recalibration,28,49,0.471393
calendar_recalibration,28,50,0.450632
calendar_recalibration,28,51,0.430776
calendar_recalibration,28,52,0.411785
calendar_recalibration,28,53,0.393621
calendar_recalibration,28,54,0.376249
calendar_recalibration,28,55,0.359634
calendar_recalibration,28,56,0.343743
calendar_recalibration,28,57,0.328545
calendar_recalibration,28,58,0.314008
calendar_recalibration,28,59,0.300105
calendar_recalibration,28,60,0.286808
calendar_recalibration,29,0,0.903472
calendar_recalibration,29,1,0.870846
calendar_recalibration,29,2,0.839479
calendar_recalibration,29,3,0.809324
calendar_recalibration,29,4,0.780334
calendar_recalibration,29,5,0.752464
calendar_recalibration,29,6,0.725670
calendar_recalibration,29,7,0.699911
calendar_recalibration,29,8,0.675147
calendar_recalibration,29,9,0.651339
calendar_recalibration,29,10,0.628451
calendar_recalibration,29,11,0.606447
calendar_recalibration,29,12,0.585293
calendar_recalibration,29,13,0.564956
calendar_recalibration,29,14,0.545404
calendar_recalibration,29,15,0.526608
calendar_recalibration,29,16,0.508538
calendar_recalibration,29,17,0.491165
calendar_recalibration,29,18,0.474464
calendar_recalibration,29,19,0.458408
calendar_recalibration,29,20,0.442972
calendar_recalibration,29,21,0.779935
calendar_recalibration,29,22,0.751176
calendar_recalibration,29,23,0.723528
calendar_recalibration,29,24,0.696948
calendar_recalibration,29,25,0.671395
calendar_recalibration,29,26,0.646828
calendar_recalibration,29,27,0.623211
calendar_recalibration,29,28,0.600505
calendar_recalibration,29,29,0.578677
calendar_recalibration,29,30,0.557691
calendar_recalibration,29,31,0.537517
calendar_recalibration,29,32,0.518121
calendar_recalibration,29,33,0.499475
calendar_recalibration,29,34,0.481549
calendar_recalibration,29,35,0.464315
calendar_recalibration,29,36,0.447747
calendar_recalibration,29,37,0.431819
calendar_recalibration,29,38,0.416506
calendar_recalibration,29,39,0.401784
calendar_recalibration,29,40,0.387632
calendar_recalibration,29,41,0.374025
calendar_recalibration,29,42,0.691669
calendar_recalibration,29,43,0.631219
calendar_recalibration,29,44,0.606849
calendar_recalibration,29,45,0.583420
calendar_recalibration,29,46,0.560896
calendar_recalibration,29,47,0.539241
calendar_recalibration,29,48,0.518423
calendar_recalibration,29,49,0.498410
calendar_recalibration,29,50,0.479169
calendar_recalibration,29,51,0.460671
calendar_recalibration,29,52,0.442888
calendar_recalibration,29,53,0.425792
calendar_recalibration,29,54,0.409356
calendar_recalibration,29,55,0.393555
calendar_recalibration,29,56,0.378364
calendar_recalibration,29,57,0.363760
calendar_recalibration,29,58,0.349721
calendar_recalibration,29,59,0.336223
calendar_recalibration,29,60,0.323247
calendar_recalibration,30,0,0.905650
calendar_recalibration,30,1,0.873032
calendar_recalibration,30,2,0.841672
calendar_recalibration,30,3,0.811519
calendar_recalibration,30,4,0.782529
